Uniprot_AC	nb_obs
Q9NZK5	3
Q8N5Y8	170
P22413	381
P15259	3900
Q569I7	3334
P50402	1200
P55160	49
A6NNX1	20
Q96IK5	14
Q96IK0	10
Q96IK1	53
P10599	1073
Q86TG7	191
Q8NCH0	23
Q8NFQ8	392
Q9BR61	314
B4DHB3	5288
Q96PE7	119
P52803	3
Q5JTH9	251
Q9ULF5	9
P55290	79
Q96C01	61
Q9P2P5	44
Q9NZB8	10
Q71RH2	4
Q86WX3	3
Q9H7J1	132
Q969X5	689
O60830	100
O60831	264
O60832	761
Q00169	1381
Q9Y2V7	430
Q9NTU4	59
Q9Y2V2	524
Q5TFG8	16
Q9P0J0	462
Q9P0J1	511
Q9P0J7	150
P29144	4527
Q8NBJ7	799
Q8NBJ5	499
Q8NBJ4	117
Q8NBJ9	18
O75400	332
Q7LDG7	9
P20151	87
P20155	102
O00522	94
P01024	22025
P01023	5309
P17677	39
P17900	94
Q13029	8
Q8TCE6	156
Q9BXL5	26
Q8IYJ3	2
Q6IPU0	6
Q9BRQ6	354
Q8N309	88
Q8N302	14
Q92527	81
P43003	40
Q92974	179
P43007	51
Q6AI08	118
P43005	6
Q8WVF1	321
P56693	9
Q9H2P9	120
Q02447	37
Q8TC26	38
Q8TC27	517
Q99942	23
Q99943	269
P0DMV8	17713
Q9BSF4	237
Q9NPI1	34
Q8TC29	307
Q9BSF0	189
Q8TC76	11
Q9UKK9	938
Q66LE6	383
Q96JJ3	414
Q96JJ7	324
Q6NT16	5
Q9UI26	691
P04179	2932
Q7Z6J4	3
Q7Z6J6	3
Q7Z6J0	7
Q05397	554
Q05823	84
Q14247	2147
Q14244	402
Q7Z6J9	13
Q14240	3382
Q14241	52
Q8IWX8	488
P24928	966
P15735	251
P07858	1518
Q8IW19	3
Q96SQ9	5
Q7RTN6	479
O43692	15
Q96LT9	11
Q96LT7	48
O94955	31
O94956	9
Q86YB7	181
O94952	310
O94953	3
Q14790	39
Q14061	60
Q86YB8	649
Q86XZ4	73
P16298	381
H0YDN1	1241
Q68E01	254
Q96EV2	46
A8MYU2	100
Q16790	25
P15088	839
Q16795	1102
O14910	537
P15086	93
Q16799	164
P62280	1179
Q96FK6	19
P25786	2884
P25787	2017
P25788	1342
P25789	1796
O60220	19
O60229	92
Q8IZH2	43
B4E0K4	750
Q75T13	26
Q96MR6	996
P67936	2942
Q7Z2V1	16
P11413	8831
Q9BUT1	743
E9PG32	1595
P63220	498
P11142	23954
Q9BUT9	10
Q86SX6	333
Q16134	856
Q8TBB5	49
P80404	1307
Q15532	11
O95777	307
Q13564	1323
Q8WWA0	13
O95772	40
Q13561	1669
Q9BWJ5	201
Q8NE62	561
Q8NE63	49
Q9Y277	4440
Q9Y279	34
O00203	1044
O00204	86
P01903	243
Q9H2M3	49
Q9H2M9	760
Q96G28	344
Q9NV06	63
Q96AQ8	154
Q9UQ49	40
Q7Z333	50
O95365	5
O95361	432
Q96AQ6	880
O95363	39
Q9Y625	123
Q9Y624	242
Q9BV73	17
Q76KD6	320
O15294	300
Q86UC2	316
O15296	178
P07686	942
Q12968	21
E9PLY5	952
Q12965	109
P60866	512
Q9NXV6	655
Q9NXV2	85
Q12962	39
Q96CW5	605
Q96CW6	11
P62841	578
Q96CW1	2181
Q01628	173
Q68CL5	4
Q6ZW64	1868
Q9H3F6	78
Q6ZW61	5
Q9Y6Y0	113
O60739	500
P00505	3490
Q53RD9	2
Q9GZM8	47
Q9UKV8	358
Q9GZM5	67
Q9GZM7	381
Q9UKV3	1516
P35606	2453
P46199	131
Q96NB1	12
P35609	2635
P42566	709
O76080	19
Q8NFU3	160
Q6P1M0	406
Q6P1M3	76
P39060	1911
Q9NPY3	7
O60884	2582
Q9Y6J0	6
Q8WY36	22
Q92569	54
Q6ZMZ3	586
Q92561	100
Q92560	8
Q05707	4670
Q92562	95
Q92564	61
Q92567	6
P52566	790
Q9HAT0	4095
P52564	53
P52565	1892
P42695	6
P42694	90
P57081	73
Q53FZ2	51
P57088	509
P52569	45
Q7Z5V6	348
Q495W5	69
Q8WU76	518
Q8WU79	147
Q96HE7	1121
P10916	35
Q9Y3S1	233
P08311	454
Q9H251	10
Q9H254	928
Q5JUQ0	56
Q8N9Z2	9
Q8TDQ7	1572
Q8TED0	76
Q8TED1	173
Q5TBE3	2
P14635	47
P07992	60
O43598	378
P07996	231
P07998	251
O43592	1083
A5PLN9	87
O95562	28
Q8WUB2	73
P40123	494
Q6PII3	7
Q8WUB8	13
Q96BP2	11
Q96BP3	362
Q86X51	73
Q86X53	9
Q86X55	388
B4DPW5	5377
Q9NYI0	195
Q96RQ9	1850
Q96RQ3	892
Q96RQ1	286
Q8N3U4	272
Q9NQP4	98
P40879	20
Q9HCE5	37
P40692	222
P21964	2449
Q9NX38	4
Q13177	1118
P07333	4
P07332	33
P07339	4628
O43745	30
Q9HBW0	9
P61764	641
Q8N961	53
P61769	356
P69891	4457
P69892	4588
Q86WJ1	156
P10606	687
Q9NZI7	52
Q9HD15	281
Q9UEW8	896
P62072	31
P62070	650
A6NER3	64
Q9UBG0	339
P62079	2
Q9H974	63
Q96II8	154
Q96L12	76
Q96L15	53
Q96L14	190
P55107	3
Q9UJV9	181
Q9HBR0	412
Q8WV41	5
Q99519	158
Q9NUM4	136
Q8NCN5	655
P52824	11
Q969Q5	157
Q96TA1	578
Q96C24	71
Q96C23	636
Q9ULD2	39
Q9P2R6	36
Q9P2R7	1517
Q9Y3B6	7
P51159	506
Q5T7R7	36
Q9UK85	313
P51153	791
P51151	328
P51157	377
Q5T230	10
Q9Y2P8	53
O60858	12
O60583	11
Q9Y2P4	754
Q9UMX2	139
Q9UMX3	118
Q9UMX0	859
Q9UMX1	33
Q9UMX5	174
Q13795	179
Q13797	354
Q13796	31
Q96NL8	27
Q13790	16
Q96EX3	135
Q96EX1	29
Q9Y478	265
Q9NVU0	65
P02462	381
P02461	316
Q5BKX5	6
Q9Y3L5	210
Q5BKX6	6
P23141	485
P23142	550
Q9Y3L3	121
Q15054	84
P17655	2424
A6NJJ0	1559
P05204	493
Q9Y2H5	17
P14384	325
Q96S94	13
Q9UM54	4044
P01042	1210
Q15029	2744
Q6PJ69	23
Q15025	33
Q15024	228
O00541	201
Q15021	339
Q15020	1609
Q6PJ61	2
Q15022	47
Q86V85	11
H0Y4R1	1546
Q9H7H0	28
Q86V81	852
Q96S90	10
O15173	1161
Q86V88	62
Q149M9	206
Q9Y4J8	250
Q9BXN1	1099
Q8TCG5	27
Q8TCG2	10
Q8TCG1	270
Q16762	1034
O00442	552
Q9P1Z2	160
Q9P1Z9	95
P62987	10748
P34741	47
B9VP24	277
Q8IY57	3
Q92954	11
Q86U38	117
Q92777	7
Q9BVG9	357
Q9BVG8	84
Q99961	528
Q99962	207
Q99963	215
Q99965	491
Q99966	34
Q99969	63
Q6UX53	213
P42224	1236
P42226	222
Q9UI42	7
Q9UI46	1067
Q9UI47	49
Q6NT32	21
P22234	2642
Q01459	374
Q13641	6
Q9BUZ4	5
P04150	33
P26439	222
Q96JH8	60
P04156	374
Q9Y5A9	313
P26927	95
Q96JH7	444
P26436	803
O75683	23
P49903	556
Q9H089	211
O75689	3
O75688	897
Q9H081	70
Q9H082	457
P27348	5762
P19404	669
P02808	9
Q6NUM9	382
Q9UIY3	17
Q68CQ7	192
A2PYH4	5
Q68CQ4	24
A6NN90	17
Q96D31	25
Q68CQ1	505
Q8N6R0	256
P54687	349
Q86YL5	56
Q96E09	15
Q13325	264
O14972	217
Q9NUP9	412
Q8N7R1	6
O14976	361
Q8N7R7	172
O14974	1092
O14975	304
Q9NUP1	102
O14979	2190
Q9NUP7	4
Q9GZP9	110
Q9GZP4	994
Q9GZP1	9
Q9H9A6	569
P49448	4601
O75027	246
Q05513	17
O75023	2
P49441	269
Q05519	257
Q5GH77	20
Q6P6C2	417
P49447	16
Q8IWZ3	566
Q9HCU5	659
P11387	657
Q8IWZ6	249
Q8IWZ5	553
Q02880	1733
Q9HCU9	54
A8MW92	4
Q96PP9	61
Q96PP4	35
Q9UNA1	73
Q9UNA4	132
Q6P2D8	26
Q13405	125
Q13404	862
Q13402	47
Q7Z2X4	58
Q13409	1800
P05787	9019
Q53QW1	218
P05783	3340
P11169	1584
P63208	988
P14406	100
A0A125QYY9	185
Q9NXG6	31
Q4G148	146
P01861	14090
P01860	8434
P78383	37
Q96GE6	11
P50851	884
Q96GE4	26
Q8NHR7	11
Q8NHR9	83
Q6AZZ1	18
Q13542	10
O95714	197
Q13546	119
O95716	568
Q9NY93	25
Q9NQ60	501
Q9BWL3	42
Q92903	122
O00221	31
Q96J01	178
Q6PD74	86
Q9UBC2	893
P50148	605
Q9NVM6	87
Q96BM9	861
Q13895	109
Q9NVM4	17
Q9H2W6	242
P33908	35
Q8IY81	56
B4DN31	1438
Q92904	436
Q6ZS17	42
Q9NQ92	13
Q9NV66	21
Q9BYI3	42
P18433	167
Q5QJ74	452
P10645	156
Q5VWZ2	662
P10412	2142
P48556	1006
P29317	33
Q86UE8	90
Q9H6R7	7
P35998	3064
Q86XK7	204
Q9Y646	791
Q9BV57	344
Q86UE4	879
Q08722	191
Q9NXH9	180
P10643	760
Q9NQL2	189
Q86WN1	17
Q5SZK8	56
Q9UIF8	91
Q9UIF9	31
P01780	100
P01781	236
P62861	50
Q9P275	18
Q9UIF3	1282
P51812	683
P51811	2
P51817	51
P0C7M6	37
Q92896	786
Q969M7	125
Q86WW8	19
Q969M3	117
P02787	13323
P02786	815
O60447	74
O60443	689
Q9P2K3	131
Q6PIJ6	7
P02788	6262
O14498	70
Q96PN7	6
P39880	83
Q8NAP3	2
O14490	5
O14495	166
O14494	105
O14497	66
Q9UKT8	102
Q6ZUB1	618
Q8N1B3	8
O95926	103
Q9UKT5	160
Q9H1I8	84
P16422	78
Q5T6X4	7
Q86TI0	66
Q86TI2	288
Q8NFW8	3666
Q562F6	102
Q9NRR3	85
P23083	120
Q9NRR5	423
P28370	656
Q5JR12	123
Q5JTW2	112
Q92543	53
Q92542	417
Q92541	233
Q92540	20
Q92547	5
Q92546	25
Q92545	6
Q92544	362
P30825	73
A1L390	4
Q9H4Z3	190
P20340	1350
P05413	1514
Q9HAV0	1080
Q9HAV7	874
Q9HAV4	1061
Q96SB8	200
Q8N801	71
Q96SB4	416
Q96SB3	314
Q8N806	315
Q9H270	476
Q14457	127
Q8WU10	61
Q8WU17	22
Q8TEB1	65
Q9Y3Q8	236
Q9Y3Q7	27
Q8NEU8	1095
Q8TEB9	74
Q9Y3Q3	99
Q9Y3Q0	381
Q659C4	366
Q8N9T8	63
Q96S97	606
Q6PI98	6
A5PLL7	15
Q8N111	51
P26599	3422
Q6PI97	11
Q9H5X1	54
O95544	17
H7C350	246
Q8IYS4	187
Q99572	24
Q00G26	3
Q99570	432
Q9BQA9	165
Q5T1M5	285
Q99574	42
Q9BQA1	852
P22061	2068
Q9NVR7	18
P82650	372
Q8NCJ5	10
Q5W0V3	196
P11597	5
Q8IUW5	11
P36507	1203
P81877	22
Q8IXI1	424
Q8IXI2	368
P19367	6317
Q9NX52	27
Q9NX55	121
Q9NX57	83
Q9NX58	564
Q8IV38	100
P05455	3461
P07311	315
Q5VTH2	108
Q05DH4	16
Q5VTH9	214
Q14872	4
Q13822	184
P10620	518
Q9BRA2	616
Q9H6H4	97
Q9BRA0	22
Q5T447	214
Q9NZG7	30
Q9BQ04	548
Q5T6V5	735
Q9BRS8	6
P15291	136
Q96A29	45
Q96DX7	11
Q96DX4	59
Q96DX5	908
Q9UJX5	164
Q8IZD4	206
Q96DX8	3
Q96A26	422
Q9UJX3	301
Q9UJX2	350
Q9NR77	27
Q5BJH7	212
Q5BJH2	36
P56470	47
Q075Z2	83
Q9NUK0	114
P84085	2170
P58499	56
Q9P2T0	158
Q9P2T1	628
Q96TC7	339
Q5VIR6	255
Q96KQ7	32
Q96KQ4	456
Q03167	151
Q68CZ6	43
P49796	10
Q6ZRP7	43
P13995	50
A4D263	179
Q96C45	128
Q03169	61
Q9Y2R0	180
O60870	39
Q9Y2R5	90
Q9Y2R4	26
Q8N6Y2	7
Q9Y2R9	169
P29762	78
Q6XUX3	15
P30049	342
P30048	3299
Q9H8W4	157
Q8N8S7	896
P30041	9488
P30040	2377
P30043	1516
P30042	1903
P30044	2515
P30047	133
P30046	795
Q59GM9	5026
Q96EF6	24
P55789	140
Q99571	8
P55786	4049
Q96NR8	186
Q5EB52	64
P13667	7271
P13196	25
Q86VD1	68
Q96PY5	159
Q15007	161
Q15006	239
O00566	35
O00567	1754
O00560	341
O00562	18
Q15008	1873
Q9H7L9	56
Q8N2H3	65
A5D8W1	171
Q96S44	165
A0PK00	21
Q9BTW9	1824
P51178	2728
Q9H7F0	7
Q8WWZ7	23
Q8TCA0	133
Q8TE02	38
Q8N344	8
Q96R05	48
Q96R06	60
P62753	950
Q8WVB6	101
Q3B820	203
Q8WVB3	7
Q8NBF6	95
Q9Y324	12
Q08117	58
Q8NBF2	562
Q5BKZ1	307
P21757	13
Q9H867	19
Q92930	1112
Q9H2T7	181
Q92934	82
Q99909	167
Q9UQ13	346
Q9Y5K6	687
A6XGL0	5
P15907	6
Q96AJ1	160
Q96AJ9	98
Q14202	47
Q14203	3875
Q14201	6
Q14204	24078
Q99932	186
Q6UWU4	93
O60936	114
Q6UWU2	961
P00338	8404
Q9Y4H2	18
P47914	174
P68036	967
Q9UN36	1249
Q8TC94	704
P07814	7366
Q6NUS6	30
O43164	31
Q9UGR2	29
O43166	15
O43169	1015
P19174	362
P79483	326
Q96LP2	223
Q86X83	140
Q8N6T3	375
Q5XUX1	341
Q8N6T7	5
Q6ZQQ6	20
Q6ZQQ2	802
Q9H3Z4	471
Q9H3Z7	18
Q9BSB4	98
Q86YN1	92
O94992	58
O94993	92
Q1MSJ5	2
O14950	1823
Q9GZV4	1470
Q9H9C1	216
A1IGU5	95
Q8IZT6	8
Q6NXS1	617
Q8IZT9	31
P36269	508
O60268	35
P27361	1555
O60260	29
O60262	58
O60264	1377
Q8IWT3	274
P11362	82
P61353	572
P26012	48
Q15649	10
Q15648	34
Q15645	1077
Q9Y614	576
Q15643	457
Q15642	617
Q6P4I2	36
P45381	440
Q13427	138
Q13426	138
Q13425	923
Q13424	131
Q13423	1270
O95487	751
O95486	398
Q53HC0	30
Q53HC5	45
P63261	43339
Q53HC9	269
P63267	27426
Q96M94	20
Q96M95	148
Q96M96	226
Q96M91	231
Q96M93	563
P79522	3
Q96M98	880
Q13522	2
Q96GG9	481
Q13526	773
B7Z9E5	3118
P01880	27
P48730	107
Q8NHP8	389
P48735	1695
P48739	988
Q8IY17	813
Q6ZP85	61
Q8NHP6	112
Q9NWX5	33
Q9UK97	9
Q9NWX6	141
Q9NT62	926
Q7L592	133
Q7L2E3	751
Q6ZS30	91
P48651	65
P19827	1417
Q14999	295
Q9BYW2	29
P19823	2329
Q14990	5714
Q5H9T9	25
Q14997	3216
P51784	957
P62136	3164
P12107	54
P12109	2542
Q5VYX0	75
Q7L775	403
Q9UQ80	2381
Q8N5N7	70
Q86UG4	148
P21108	5100
Q9BV38	441
Q12923	109
P29372	115
P29375	8
Q9NXJ5	64
Q12926	495
Q12929	142
Q9BV35	53
Q9Y666	498
Q86XI2	19
Q5T0U0	3
Q9UBE0	1208
Q14410	1920
Q9C002	570
Q9C005	111
P03905	145
Q969S2	96
Q969S3	149
Q969S0	18
Q969S8	3
Q969S9	183
Q96BU1	8
Q86WU2	74
Q8TAD8	37
Q4G0N4	574
Q8TAD4	20
Q8TAD7	49
O60462	6
Q969G3	320
A4FTY4	667
Q5QJE6	39
Q5VVQ1	604
Q9H1K0	121
Q9H1K1	247
Q9H1K4	210
Q9HB63	31
P29597	11
Q9NRP7	228
Q9NRP0	170
P29590	908
Q9NRP2	52
Q8NFY9	65
Q9H0P0	427
Q09472	46
Q8TAM2	94
O43927	41
Q9P2I0	519
Q01664	3
Q9Y6D5	1765
P28356	5
O43920	158
Q8WW59	317
O75251	385
A9UHW6	128
Q86VQ6	695
P02753	227
Q86VQ3	617
Q86VQ1	15
Q9Y6D9	333
P08138	106
A6PVS8	16
P08134	1836
P08133	10153
Q8N755	63
Q8N752	376
P54727	1536
P29692	1971
O95905	81
O95900	11
O75582	83
O43464	362
Q502W7	42
Q8N0Y7	2200
P54252	215
Q9H299	145
P15121	2884
P54259	5
Q14435	148
Q17R89	17
B2R729	35
P05556	1263
Q8TB61	134
Q8NEW0	84
P14672	7
Q01085	470
Q01082	20603
Q8N136	270
Q01081	1044
Q75N03	44
Q8N9V2	417
Q8N9V3	73
P0CG39	7200
P0CG38	8755
P0CG34	5
P26572	54
P0CG30	428
S6AWE3	3389
Q86X10	478
P59998	717
O15498	605
Q99598	1533
Q02218	4169
Q99595	22
Q99594	15
Q8IV36	107
Q99590	3
Q9UG56	126
Q8N3I7	84
P82673	201
P82675	220
P62314	442
P21926	252
P21291	2542
A7E2V4	88
Q9Y385	50
O43447	392
Q9NX78	65
Q9NX70	42
Q9NX76	41
Q9NX74	95
Q16342	8
Q92979	210
Q16348	55
P62306	468
Q8WUN7	323
Q30201	4
Q6UX71	162
Q9H1B5	15
Q8ND25	29
Q8NC96	135
Q8NI37	77
Q8NI36	193
Q6ZUG5	59
O14727	34
Q5SRH9	99
P13056	10
Q96A05	518
Q96IM9	33
Q9UJZ1	1280
Q96A00	222
P49754	220
P35658	2325
Q9UL16	494
Q96A08	6809
P55263	1210
Q8IXK2	46
Q8IXK0	20
Q96DZ1	423
Q96I15	122
Q9NUI1	419
Q5BJF6	10114
Q9H992	4
Q5BJF2	355
Q9NR50	494
P55268	2294
Q15459	1632
P49711	62
Q8TDC0	93
Q96M61	241
Q8N8Q8	30
Q8N8Q3	2
P13645	31026
P13646	3686
P13647	16114
Q96ED9	66
Q0VDC6	924
Q9HBV2	2598
Q8IY21	63
Q07157	3797
Q15061	195
Q15063	461
Q75QN2	71
Q96S66	176
Q9NNX6	225
P55854	411
