Uniprot_AC	nb_obs
O60831	195
O60832	3544
Q00169	1705
Q9Y2V7	1138
Q9NYZ2	1
Q9Y2V3	47
Q9Y2V2	1627
Q9Y2V0	12
Q969X1	11
I3L1Q4	249
Q96EZ8	363
Q9P0J0	818
Q9P0J1	1331
Q9P0J7	728
P58397	166
P29144	4623
Q8NBJ7	1974
Q8NBJ5	2384
Q8NBJ4	932
Q9UL25	1157
Q8NBJ9	32
O75400	2743
Q02880	7406
Q7LDG7	140
H0YBA1	1480
P01771	274
H0YBA8	985
Q9NPF0	14
Q6IQ32	97
Q9NVW2	86
O00522	140
Q96S06	14
P01023	22132
Q9NPF2	2
P17677	1
P17900	381
H0Y5F9	10
Q9BSH5	1255
Q9UN70	36
Q9P227	366
Q13029	166
Q8TCE6	710
Q9Y4D7	230
Q9BXL6	245
O94903	1811
Q8IYJ3	774
Q6IPU0	41
Q8TE49	272
F8VRH0	2224
P41212	1053
H0Y5F3	2647
P18283	134
Q8N300	62
Q8N302	137
Q8N307	5
P43003	24
Q92750	88
P43007	231
Q92973	4091
P43005	33
P43004	1
Q92759	306
Q6VUC0	578
Q9H2P9	473
Q02447	669
Q02446	160
Q8TC26	1
Q99942	37
Q99943	153
Q99941	9
Q9NPI7	33
Q9BSF4	216
Q9NPI1	676
Q5RI15	186
A6NFQ9	2641
Q9BSF0	17
H0YAB3	4339
Q66LE6	1079
Q96JJ3	1386
Q96JJ7	944
Q92529	34
P18135	2670
Q6NT16	2
Q9UI26	935
P04179	3781
Q7Z6J4	411
Q7Z6J6	2
P35658	4175
Q7Z6J0	468
Q05397	2407
Q7Z6J2	6
Q14249	373
Q14247	5886
Q14244	2253
Q86VY9	19
Q14242	47
A6NDB9	63
Q14240	6298
Q14241	838
Q8IWX8	2152
P24928	4418
K7ERF7	20
C9IZY1	250
P19429	7
Q8IWX7	26
P15735	618
P07858	7357
P52594	1796
Q7RTN6	193
O43692	19
P46695	16
Q96LT9	320
Q96LT6	5
Q96LT7	43
