Uniprot_AC	nb_obs
Q8NBF6	1
Q75T13	1
P67936	222
P11413	81
Q9BUT1	55
P63220	92
P11142	635
Q86SX6	13
Q16134	36
Q8TBB5	4
P80404	85
Q15532	2
Q96GK7	31
Q2M3D2	1
O95777	20
Q13564	30
Q13563	2
Q13561	74
Q9BWJ5	11
Q8NE62	35
Q9Y277	56
P01909	20
P78318	9
O00203	66
P01903	58
Q9H2M9	101
Q9BYK8	4
Q96AQ8	1
Q9UQ49	1
O95365	2
Q96AQ6	15
O95363	1
Q9Y625	4
Q9Y624	26
Q9BV73	2
Q16627	1
P06316	12
Q9BV79	5
P24311	3
P07686	78
Q9C040	8
Q00577	47
Q12965	30
P43304	71
Q9NXV6	16
Q9NXV2	3
Q12962	2
Q96CW5	4
Q9P253	17
P62841	120
Q96CW1	51
Q01628	12
Q9P258	31
Q9UL45	2
Q9Y6Y0	3
Q70IA6	3
P00505	110
Q53RD9	3
Q9GZM8	4
Q9UKV8	36
Q9GZM5	3
Q9GZM7	37
Q9UKV3	39
P01275	252
P35606	296
P46199	11
P42566	43
Q8NFU3	21
Q6P1M0	4
Q6P1M3	25
P39060	123
Q9NPY3	7
O60884	47
Q9Y6J0	1
Q92569	3
Q6ZMZ3	17
Q05707	1182
Q92562	5
Q92564	1
P52566	114
P57087	2
P52564	13
P52565	133
P42694	1
P42696	2
Q53FZ2	11
P57088	19
P52569	2
Q495W5	1
Q8WU76	10
Q8WU79	15
Q96HE7	50
Q9Y3S1	15
P08311	61
Q9H254	28
Q9H257	5
P08319	36
P08670	2224
Q8TED0	6
Q8TED1	2
O43598	24
P07996	250
P07998	18
O43592	31
P40121	163
O95563	6
P40123	10
Q8WUB8	1
Q96BP2	3
Q96BP3	8
Q9BQC6	2
Q86X55	11
Q96RQ9	2
K7ENF0	2
Q96RQ3	95
Q96RQ1	1
Q8N3U4	39
Q9NQP4	8
P40692	2
Q8IUI8	10
Q13177	54
P07333	25
P07332	2
P07339	325
Q8N960	1
P61764	32
P61769	36
P69891	227
P69892	232
Q14814	2
P10606	67
Q9NZI7	3
Q9HD15	4
Q9UEW8	10
P62072	23
P62070	20
H7BYY1	146
Q9UJV9	10
Q9HBR0	17
Q99519	1
Q9NUM4	3
Q8NCN4	1
Q8NCN5	41
P52823	1
Q5JTJ3	6
Q96TA1	100
Q96TA2	3
Q96C23	29
Q9ULD2	10
Q9ULD0	25
Q6P3X3	3
P51153	26
P35030	96
P51157	1
Q9BTU6	4
Q9Y2P8	3
O60583	1
Q9UMX0	21
Q04864	6
Q9UMX5	25
Q13795	7
Q13797	2
Q13796	8
Q13790	1
Q9UM21	1
Q9Y478	9
Q9NVU0	4
P02462	136
Q00722	10
P02461	57
Q9Y3L5	16
P78406	24
P23141	110
P23142	174
Q9Y3L3	11
P17655	248
P05204	51
Q9Y2H5	20
P14384	2
Q9UM54	48
Q15029	144
Q6PJ69	5
Q15025	1
Q15024	10
Q15027	2
O00541	11
Q15021	7
Q15020	54
Q86V81	45
O15173	43
Q9Y4J8	18
Q9BXN1	113
P52179	1
Q9P1Z2	4
Q9P1Z0	1
