Uniprot_AC	nb_obs
O00231	2
P80303	23
O00233	1
P05023	130
H0YA55	54351
Q07065	1
Q9NP55	1
P05026	54
Q9ULT6	1
Q9P035	2
Q9BQG1	1
O15197	43
P55327	4
Q9UJH8	13
P48668	976
P52823	4
P50990	9
P50993	101
Q15256	19
Q15257	5
O43837	1
Q9BYJ0	6
Q96EQ0	1
Q96TA2	2
Q96C23	4
Q96AP7	53
P18509	2
Q5BIV9	6
P09455	2
O76076	9
O00300	4
Q5SRI9	7
O00303	1
Q9BT88	3
Q9UQ53	1
Q9UQ52	157
P21796	27
Q9UMX0	5
P61619	1
Q9UMX5	27
Q86UD1	87
O75746	4
P58549	1
Q9NYU2	25
Q9H6X2	19
Q7Z4L5	2
P58546	5
Q59EK9	1
P18621	1
P32418	13
Q13510	69
P62857	3
Q9BVK6	8
P52597	4
P23142	1695
P51805	8
P17655	2
Q9NQC3	3
P09211	78
M0QXV3	37
P14384	23
Q9NQC8	1
Q9Y6X5	12
P01040	99
O00548	4
P01042	1980
Q15029	3
P60033	11
Q15024	1
P20774	779
P30459	66
Q99816	3
P15169	51
Q86V85	4
P78310	30
Q9H7H0	1
Q9Y274	13
Q9Y275	3
Q9Y277	9
P02790	10707
P02792	33
P02794	32
P02795	5
P04083	15
P22303	41
Q14847	1
P22304	205
P22307	1
P04085	15
Q8N9I0	8
Q9BXN2	3
P46459	34
P30453	63
P78539	9
Q29836	61
P30450	63
Q5VV63	16
Q9NPY3	38
P78536	16
O76095	1
Q8NFT8	135
Q14314	15
Q14315	60
P21579	26
P34741	7
Q7Z4R8	2
Q8TDQ7	6
O95390	42
Q92956	15
P28300	1
P06307	16
Q96PE1	2
Q92556	1
H0Y4Y9	12
Q9UEW3	10
Q13177	1
Q8N3D4	4
Q99969	83
Q9H461	3
Q9H467	1
Q8N967	17
Q9UI42	12
Q9UI40	14
P14138	9
Q8IV08	74
Q92791	1
Q96PE5	2
P04792	11
P14136	130
P11166	1
P04156	1083
P26927	144
Q9Y3B8	2
P01880	52
P28161	10
Q00688	2
Q8N766	1
Q9UIW2	32
Q09666	10
Q70JA7	1
P27348	55
Q96JF0	22
P02808	32
Q96DG6	2
P14625	229
P14621	16
Q68CQ7	1
Q8IW75	7
Q99497	72
O75339	2
P63027	8
P23434	6
P23435	82
Q9BQT9	222
P10092	13
Q02952	22
P54687	1
O43583	1
Q8IVN3	2
Q9UJA9	76
P12429	1
Q9H5Y7	20
O14974	1
Q8WUM4	29
O14979	4
Q8WUM0	1
Q6P587	3
O43567	20
P07237	79
P07942	244
P01614	127
Q5JS37	9
Q9P246	1
Q9GZP4	47
P07948	2
Q9GZP0	5
Q8N3J6	234
Q2TAL6	35
P04211	7
P20810	2
P49441	2
Q9NYA4	1
Q04446	3
Q9HCU4	72
P63316	1
Q9HCU0	43
Q96HF1	7
Q9UNW1	96
Q7L1I2	1
P04629	4
Q9BZC7	10
A6NJ16	9
P04899	25
Q9Y5F6	109
Q9Y5F7	15
Q9H3T2	16
Q8NBJ9	1
Q9Y5F8	9
Q9Y5F9	9
P11766	6
Q9H9S4	3
Q9H9S5	17
Q5VX71	1
P36888	5
Q13404	20
Q9BZ76	31
Q13409	5
Q9BXR6	52
Q8NC42	3
P01617	213
P05787	365
P05783	101
P63208	25
Q29865	55
P55008	3
O60939	15
P55001	4
Q6P995	2
P01861	3651
P01860	5745
Q9UBQ6	98
P25311	2074
Q9UBQ5	1
G3V2U7	20
P21757	2
Q9UBQ0	1
Q14CN4	99
P22466	1
Q9H8Y8	1
P15289	41
O95711	8
Q01995	108
P62241	2
P62244	1
Q96F85	5
Q9NY97	75
Q5T750	6
P01598	138
P50452	8
Q9H5K3	4
P12236	4
Q7Z553	75
Q9NZT1	15
Q96GW7	1313
P61204	10
Q9HB66	1
P01024	11317
Q9HB63	1
Q9NQ66	3
Q9Y5G0	6
P33908	264
Q8TDL5	17
Q9P2S2	659
P20930	11
P01185	20
Q504Y2	9
P50583	1
Q504Y0	22
P34931	96
P34932	20
P51149	5
P51148	6
Q9H2A7	48
P05166	1
P05164	5
P09110	1
Q9H2A9	6
Q03591	616
P06703	2
B1AHL2	2068
Q6ZVL6	31
P10412	21
P10644	18
P55268	200
P30050	4
O95994	1
Q96CG8	7
O60844	5
Q15303	32
P29317	1
P10646	11
P35998	3
Q9Y644	16
Q9Y646	169
P20023	1
Q9Y6F9	1
Q86UE6	3
Q5SZK8	40
Q86UW7	1
O43909	21
P35754	29
Q9P273	12
P01780	33
Q86UW8	18
Q92890	3
O00754	52
Q92896	50
P01599	297
P20160	1
H3BLU2	802
P02787	15413
P02786	41
O60443	1
Q16836	3
Q10567	20
P13688	1
P02788	266
O14498	111
O15143	2
O15144	4
O15145	1
Q14993	1
P78324	719
Q9Y266	7
Q9Y265	2
Q13634	13
P15144	93
P78504	40
Q08211	5
Q5KU26	23
Q01518	13
P78509	1166
O75830	3
Q8IX30	9
Q6V0I7	3
P09668	163
P08247	2
E7ETH0	626
P21589	6
P23083	43
Q9NRR1	23
P21583	4
P02671	1529
P08648	1
Q9GZP1	2
P02675	1172
O43827	43
Q86U42	3
O95817	1
P32971	1
O43405	72
Q92765	60
Q92764	122
Q92542	11
Q15878	2
Q99798	8
P32754	9
O75781	8
Q99972	33
Q9H477	2
Q02413	183
P10153	52
Q92783	2
Q01469	59
Q9Y3C5	3
P35579	29
Q8N6C5	52
Q8N573	14
Q9UK99	1
Q9Y3C8	3
Q9HAV5	7
Q9HAV4	1
Q4KMG0	1
Q9H098	6
P43121	648
Q99805	2
P01258	18
O43172	3
O43173	27
P98153	23
P98155	32
O43175	2
Q8N4A0	10
P32119	104
P08294	639
P42658	136
Q9H074	2
Q16549	2
P56705	4
Q9Y3Q3	5
P12830	32
Q8IWZ3	1
Q13099	2
Q9BQS7	13
P49411	1
Q9Y6L7	1
Q8N111	4
P11387	1
P26599	2
P20231	2
P19012	594
O14960	4
Q02747	10
P82279	1
O43399	1
O43396	11
Q2TBF2	1
Q6PIK3	7
P12956	16
P12955	48
Q2TAA2	2
P54652	133
O43556	100
Q99574	315
P09874	2
P23528	37
P09871	1371
Q00839	7
P46952	7
O75015	17
O60279	137
Q14697	101
Q14696	4
