Uniprot_AC	nb_obs
Q1L5Z9	4
Q8WY22	6
P06744	488
Q9Y3U8	5
P05534	66
Q8TB45	30
Q8TB40	1
P62753	19
P62750	27
P18031	12
Q96P16	11
O43822	1
P15559	45
P08648	23
Q5T8D3	7
Q5JU69	6
P53675	283
P53674	1
Q96RK0	1
Q14141	54
Q9Y4C1	1
Q14149	4
O60262	2
Q8WVY7	8
P19634	1
P16112	6
P07357	33
P07355	573
P19320	15
P07359	18
P07358	32
P62328	8
P46821	201
Q16363	45
Q5VTL8	4
Q8WUH2	17
Q8WUH6	13
Q6ZSR9	11
Q9NZC3	1
P49407	12
Q9UDX5	4
Q5U651	8
Q96A65	70
P36542	50
Q0VGL1	5
Q8IXM3	2
Q8IXM2	10
Q8IXM6	2
Q9Y5K8	27
Q9NR31	101
Q9NR30	21
Q9HAR2	1
Q5BJD5	5
P06400	1
O95674	36
P34949	43
O95671	22
Q9ULN7	8
Q96C86	28
Q15436	99
Q15437	50
O95678	71
Q15435	58
Q8ND04	1
Q6NVY1	173
P30085	54
P30084	153
P30086	753
P12318	2
P35579	1945
Q969P0	1
Q96NU7	10
P06748	218
Q29RF7	32
Q96EB1	1
Q9UN86	20
P08962	7
Q6DN03	12
Q63HR2	60
P57740	21
O95202	90
Q15042	57
Q15043	6
P31689	38
Q15046	40
Q96S82	3
O15111	10
Q9H7B2	1
O15116	6
O15119	4
O15118	60
Q8WWV3	11
P29728	2
Q01780	2
P18206	576
Q9BVA1	534
Q9BT09	11
P07437	747
Q9Y490	1393
Q9Y496	5
Q9Y365	22
Q01433	40
P28676	14
P62699	3
Q9UGI8	13
P10321	50
Q8N0Z6	1
Q96AN5	2
Q7Z6B0	3
P16949	15
P08581	4
Q96LL9	2
P49917	1
Q709C8	253
Q92643	3
P49137	6
Q6YHU6	2
P23258	13
Q4G0X4	10
O75594	5
P20042	33
Q9GZZ9	16
Q9GZZ1	17
Q9H9G7	20
Q8IZP0	7
O75044	10
Q05209	8
Q96FC7	8
P25705	472
Q86TP1	2
P36222	2
O43617	12
O43615	46
P61916	62
P61313	18
Q17RN3	5
Q13464	59
O95445	9
P11498	282
Q99417	13
C9J406	152
Q96GC9	2
Q96GC5	4
P36959	15
P36955	26
Q03426	23
P36957	95
P36956	1
P36952	1
Q9NY33	79
Q9BY84	4
Q68EM7	22
Q06830	268
Q06787	5
Q14956	2
Q9NV88	1
O14880	57
Q16602	2
Q96HP0	2
P09972	93
Q2Y0W8	1
P15374	72
Q9H0G5	2
Q7Z406	124
Q9NXN4	5
P07602	37
Q96D46	5
Q4J6C6	2
Q86WQ0	8
P51659	305
Q13586	20
O60427	6
P30740	127
Q53GT1	2
P07954	188
Q5ZPR3	13
Q9UJC3	5
Q9UJC5	10
Q96IV0	2
P49961	8
Q6UVK1	4
Q8N4V1	3
P07225	27
Q96GI7	1
P52294	13
P20674	87
O76009	8
P52298	6
O76003	38
P55957	7
Q15386	25
O00423	27
O00422	9
Q10471	12
O00429	77
O75915	69
P01765	18
Q9P2M7	2
Q9NTJ4	26
Q9NTJ5	52
P23396	100
P00491	78
P00492	34
P27487	2
P15498	7
Q10713	55
Q9UKN8	14
O15305	26
Q99627	17
Q99623	124
Q99622	5
P54920	160
P08397	12
P54922	7
Q9C0J8	4
Q8N9R8	1
