Uniprot_AC	nb_obs
Q9UHF1	1
P29144	30
P62834	89
Q8NBJ7	4
P25815	6
Q8NBJ5	19
Q04446	60
P04196	46
O75400	2
P02647	144
P01611	7
P01596	18
Q9BXR6	3
Q56VL3	4
Q9BXR0	4
Q53F19	1
P01591	12
Q5TGZ0	3
P09234	1
Q9H8Y8	12
Q86UT6	15
Q12769	6
Q32P28	4
Q969H8	23
Q9UKK9	9
Q9BZZ5	11
P01023	1326
P53999	9
O00526	4
Q08554	10
Q9UKK3	7
P17900	10
P53990	12
P53992	13
P61020	33
Q9P1F3	3
P08729	213
Q9UJX4	1
P78371	128
Q969J3	1
O15355	16
Q6UXB8	8
Q9C075	4
Q96JY6	1
Q9Y4D1	3
Q9UKY7	8
Q96QR8	14
Q69YW2	4
Q99832	73
Q9GZN8	13
O95602	2
Q9Y4D8	3
Q99836	8
R4GN35	9
Q8TAQ2	16
P78559	82
O60716	46
P43487	18
Q01546	88
P15529	2
P60059	3
Q6GQQ9	1
Q9NRW7	10
Q14331	1
O75914	13
Q9NRW3	2
P22102	25
P01619	10
P35637	14
P49848	1
Q9NTG7	1
P01112	23
Q92974	8
P06326	7
P43007	1
Q6UVK1	111
Q9H2P0	1
Q9BTE1	4
Q9BTE3	3
O75970	2
P42574	3
Q9BTE7	1
Q9BTE6	2
P54577	37
P22090	35
Q8N3F0	3
P68366	795
Q99943	7
O43237	43
P08779	1188
Q8N3F8	15
Q9BSF4	2
Q5RI15	7
P54578	78
Q5VW38	1
Q96HR8	1
Q92572	8
Q5W0V3	6
O94830	2
Q9UEU0	1
Q92575	10
Q66LE6	12
P52758	3
P35527	720
P61970	8
Q96JJ7	9
O95070	1
Q9HAU5	4
P18136	84
P08185	22
Q9Y6E2	17
P04179	108
P28066	34
Q96LJ7	7
Q05397	10
Q14249	2
Q14247	32
Q9NRF9	1
Q2TAZ0	1
Q96CV9	3
Q5JSH3	20
Q8N4L2	2
O94822	1
P24928	4
Q9H4E7	1
P25774	1
O94826	59
O94829	1
Q96HD1	3
Q8N126	7
O95425	331
Q9Y5Q9	1
Q9NWZ3	2
Q13201	5
Q13200	58
Q96DA6	1
P15735	1
P07858	20
Q9Y3L3	5
O75191	4
Q86WV6	10
Q8N122	4
Q9Y305	30
P11233	16
O75356	1
O75355	1
O75352	4
O75351	19
P11234	19
Q8N163	22
Q8IVH4	1
O94952	2
Q8IVH8	3
Q14061	2
Q8NDH3	22
P15927	10
P05543	15
P16298	31
H0YDN1	115
Q7Z3B4	9
Q8N128	2
Q15750	6
Q9NXC5	1
Q15061	1
P53634	5
Q86YL7	1
Q9GZR7	1
Q9NS86	11
O15427	2
P12821	6
P19086	4
Q16795	36
O14910	6
Q7Z3B1	32
Q16798	2
Q96DC8	5
P62280	27
Q9UPY3	1
P67809	23
P26583	22
Q16401	36
P25786	40
P25787	19
P25788	24
P25789	29
Q92747	31
Q9H446	2
Q5JRA6	15
Q9BX68	6
Q3ZAQ7	2
Q14667	1
Q96RP9	5
Q06033	20
Q9UKP3	1
Q03519	1
P14735	13
P61626	18
O75792	2
P02649	53
Q14938	3
Q9BQ24	6
O15372	18
Q16222	5
P61158	75
H3BTD5	15
P0CG29	3
Q9ULW8	20
Q8TED1	1
Q5T447	5
Q9H9Q4	2
Q9Y484	1
Q9H9Q2	8
K7EIG1	8
P21953	3
P16949	7
Q12797	41
O00635	1
Q6PJ69	2
Q12792	30
Q14103	44
O94776	8
Q08431	13
P09913	1
Q9UMX0	16
P69849	18
Q14515	30
P09917	9
Q15382	8
P09914	3
P62191	33
O15514	1
Q9NX24	3
P62195	36
O15511	20
Q02156	3
P11413	118
P15531	62
P63220	6
P11142	318
Q9UPY8	10
P55211	2
Q96NY7	24
P13498	7
Q16134	21
Q9NQX4	1
Q96EK6	3
Q96KR1	6
Q53GT1	1
Q96K19	4
P51580	2
Q03154	8
P25325	12
P50502	57
P80404	6
Q96GK7	7
Q13769	2
Q8NI60	20
P30493	30
Q14802	1
P40261	12
O14770	2
O14772	1
O14773	28
Q53H12	8
O14776	3
P61088	45
O95777	1
P61086	14
Q13564	35
Q8WWA1	1
P61081	17
Q9BUJ2	11
P62266	25
Q9UJW0	22
P62263	37
O15056	1
P50479	70
Q9H4I2	1
B0FP48	2
Q7Z3J2	10
Q07092	5
Q6PCB0	164
P56134	9
O60487	1
H0YA47	12
O60488	10
Q9Y277	66
P31146	30
Q9BU89	1
Q9Y6W3	3
Q8NE86	14
Q96IX5	13
P09211	254
P01909	7
O00203	12
Q14739	6
P02792	84
P01903	15
Q8TDJ6	3
Q8WTS6	7
Q6UX04	1
Q13595	1
O75165	22
Q9H2M9	16
O95214	1
O00193	2
Q15223	2
Q08945	7
Q9ULE0	2
Q13610	3
Q9BVK6	11
P54646	10
Q8N5I2	1
Q9ULE6	2
P13807	21
O00160	5
P01767	6
P07195	267
Q9NVX2	1
Q01844	8
P07196	23
Q12899	2
