Uniprot_AC	nb_obs
Q13162	584
Q0VAF6	64
P00403	99
Q15818	123
Q15819	149
Q86TY3	39
Q4G176	3
Q8WVQ1	237
Q562V5	10113
Q9NRB3	59
Q92563	12
P52566	3015
P57087	5
Q9UM47	1225
Q9HAT2	190
Q3ZCW2	534
Q96JK4	18
P18084	30
A6NFA1	6
Q6UWP8	2482
Q9UIV8	17
Q14258	13
O75695	18
Q14254	214
Q14257	11
Q495W5	105
Q9UGT4	294
Q6JBY9	30
P27338	313
Q17RW2	8
P19438	32
Q96HE7	20
Q02383	135
P46531	655
P17927	1859
Q8NES3	73
Q9BUJ0	36
P08311	17
Q8IW45	39
P08319	365
Q05639	1723
Q04721	2839
P12814	17859
P49184	14
Q9H3U1	1418
O95394	22
Q5IJ48	49
O75323	3
O14786	13354
O75326	1492
Q14789	23
O43598	49
Q6ZVL6	11
P07996	29804
P07998	12116
Q8N2Q7	12
P40121	341
Q6UW49	5
A0A109PW33	20140
P21810	200
Q9NUQ9	120
P78539	57
Q9HDC9	2622
P20810	1031
P33176	67
P16284	7243
Q6N096	473891
Q6N097	456111
Q6N094	458898
Q9HC35	17
Q6N092	702317
Q6N093	413769
O43570	8
Q6N091	233145
Q02763	608
P15090	892
Q9NY47	145
P58335	445
Q13308	803
Q9Y5S9	18
P07203	1051
P07204	62
P31997	632
Q11201	46
Q14677	43
O60218	2470
Q9ULV4	2836
P06753	7443
Q9Y285	5
O94760	31
Q96IY4	90678
P61160	1716
O75636	155336
O94769	438
P61163	329
Q15149	1137
Q8IUI8	94
P06756	142
Q9UNF1	3
Q9UNF0	21
Q92499	17
P55291	66
P15309	4
P22303	93
P07333	19665
P55290	5519
P04406	24331
P07339	9185
Q13418	3836
Q5VSG8	7
Q8N3D4	12
P14415	6
P61764	4
P11177	416
P63218	97
Q9NZP8	111600
P61769	21628
O95971	2
P05976	887
P20962	5
Q6P988	15
Q9P0Z9	64
P30153	326
P10606	169
A0A087WWT3	1367649
P55036	2
P01876	752612
P01877	471326
P01871	825539
Q08830	155
Q15782	63
Q6FHJ7	146
P13716	1501
Q7L2H7	13
P05107	298
P50461	37
P62277	13
Q96C19	9
P22413	266
A0A0B4J2D9	13314
Q9HA64	5
P62314	31
Q9HBR0	2258
Q9NP58	9
O00231	24
P80303	62
O00233	46
P05023	72
P23588	13
Q07065	7
Q9NP55	77
P05026	286
O15197	8
P55327	8
O15194	4
P52823	19
P50990	337
P50995	63
Q15257	339
Q9BYJ0	382
Q96TA1	144
A1A4S6	2
Q96C24	511
Q96C23	74
Q9P2R7	4
Q96AP7	2040
P31040	107
Q6P3X3	6
P09104	2394
P09105	12
P35030	8127
O76076	44
O76074	354
Q5SRI9	18
O95379	36
Q6ZVM7	16
Q8NBZ7	4
Q12884	1847
O95373	10
Q9UQ53	3
Q9UQ52	246
P55259	10
P21796	358
Q9Y3B3	22
Q9BV40	29
Q9Y653	8
P51884	228531
Q9UMX5	202
Q96MG2	2
A0A068LKR4	71643
Q86UD1	1722
Q9UL25	65
P08637	16117
Q13797	50
P49841	20
Q9NYU2	415
Q9H6X2	277
P58546	1161
Q6UWW8	116
P62851	8
P0DMV8	2791
P18621	7
P02462	22
Q01638	202
Q00722	2
P02461	1145
Q00169	26
P52597	181
P23141	1815
P23142	187414
P52594	7
Q92882	35
P51805	24
P17655	174
Q6ZU35	2
Q9NQC3	807
P09211	2739
Q92888	2
P14384	375
P51809	6
P16671	2197
O15372	274
O00548	47
P01042	333592
P16442	2
P60033	101
P20774	4458
Q86SR1	112
P28161	135
Q9Y2V2	23
Q6ICL3	29
P29017	32
Q9Y274	280
Q9Y275	71
O15173	12
Q9Y277	499
P02790	646547
Q9Y279	1402
P02792	4112
P02794	483
O60911	41
P04083	2411
P04080	259
P22304	466
P22307	61
P04085	37
Q9BXN1	10
O95954	88
Q9P2R3	4
P46459	5
P01266	188
P35613	250
P35612	21
P35611	128
Q9P1Z2	6
Q14156	2
Q70IA8	2
P42356	13
Q9NPY3	8027
P78536	12
Q8NFT8	193
P17813	5556
O76096	4
Q6ZMM2	4
Q96GG9	15
Q14314	393
Q09666	306
O94925	10
O43815	6
Q9BVG4	19
Q9Y5Y6	44
Q92954	86215
P32969	6
O95393	28
P28300	43
Q5JTV8	8
Q969Y0	4
Q76M96	19
Q92556	2
Q9UEW3	1206
Q13177	82
Q99784	3369
Q99969	5947
O43747	32
P42224	10
P16615	1874
Q9UI42	73
A0A068LKQ8	12743
Q5JW98	2
P23327	9
Q8IV08	58
Q13642	859
P22234	52
P04792	1932
P14136	6709
P11166	932
Q9Y3B4	2
P04155	81
P04156	146
Q9UBS4	6
P26927	73976
Q9Y3B8	53
P30837	38
Q6PJG0	389411
Q99816	5
P21964	72
Q8N766	4
Q9UIW2	349
Q99704	18
P42357	21
P0CF74	247529
P13521	20
P27348	3029
Q96JF0	2
P19404	3
Q6P4E1	68
P09603	826
Q9H269	4
P14625	9486
Q8IW75	94
Q8TD55	65
O75339	843
Q9H3T2	61
P23434	3
P23435	231
Q9BQT9	15
Q8IVN8	6
Q02952	642
P54687	17
P48739	35
O43583	18
Q9UH99	3
Q8NHJ6	4
Q3LXA3	396
A0A0X9V9B3	4752
O95571	5
P21802	82
Q9H5Y7	5
O14974	61
Q96BQ1	4
O95302	2
P07947	319
P07237	5180
P07942	5102
P01614	15823
Q5JS37	36
P16070	26591
Q9GZP4	105
Q6N089	503112
P07948	694
Q9GZP0	9
Q8N3J6	42
Q9NT68	2
Q8IUZ5	38
P98095	1414
O75023	1386
P49441	5
Q8NBJ4	2784
P22059	3
Q9HCU5	2
Q16773	6
Q9HCU0	1133
Q9UNW1	7301
Q99497	2155
P04899	1735
Q9H3T3	36
P33764	52
P17252	202
G3GAU4	32130
P47755	699
P11766	396
Q9UNA0	11
P13942	140
P36888	44
P50213	198
P31943	168
P07307	307
Q9BR76	4248
Q9HCK4	121
Q13409	9
P12035	8199
P05787	17673
P36405	6
P05783	4212
P11169	821
P63208	72
P14406	5
Q06418	519
A0A125QYY8	9589
P55000	231
A8K9P0	1915094
Q9UN36	26
A0A125QYY5	25322
A0A125QYY4	17026
Q9BUH6	19
P01861	645358
P01860	304914
Q9UBQ6	1938
P50851	67
P25311	566777
Q9UBQ0	26
Q9NR45	33
P19971	882
P15289	251
O95711	9
P78386	5571
Q01995	608
P62081	103
P62241	11
P62244	932
Q96F85	10
Q9NY97	1746
P50454	98
P62249	12
Q5T0F9	33
Q96A32	9
P50453	398
P12236	535
Q9UBC9	9
Q6P1N9	211
Q07075	1926
Q9NZT1	2051
Q9NZT2	5
P50148	1226
Q96GW7	26
Q9BZZ5	4
P61201	37
Q14166	224
P01023	917000
Q9NQ66	4
P33908	8574
Q8TDL5	532
P05186	528
P84098	11
Q08554	1118
Q9Y2A7	57
Q14162	120
Q504Y2	4
P34931	2051
Q9ULC4	12
Q9ULC5	9
P51149	567
P51148	229
P05160	37508
P05166	24
P56202	54
Q9Y2S2	39
Q9H2A2	8
P22314	1105
P09110	279
Q03591	89787
P06703	244
P55263	55
Q96I15	27
Q9UL12	48
P10644	593
Q9P2E9	25
P30050	58
Q96CG8	42
O60844	34
Q15303	39
S6C4Q7	171098
P45877	231
P35998	14
Q9UMY4	9
Q96EG1	167
P84095	183
Q86UE4	3
Q9NXH8	176
O95147	12
P38117	82
P10643	354577
Q9NNW7	63
S6BGF5	57389
P13612	28
P13611	572
Q15637	8
P28289	104
P35754	416
P01782	29515
P01780	239465
Q9P270	6
Q9NVZ3	2
P02008	4307
P15086	519
Q92896	226
Q9ULA0	436
P20160	38
Q96QA5	4
Q06187	118
P02787	570000
P02786	976
A0N7I9	3936
A6NMZ7	116
Q10567	144
P01742	54507
Q5SZK8	56
O15382	262
P02788	14823
Q9BTV4	23
P45974	115
O15143	1772
O15144	1238
O15145	1240
Q96KP4	233
P78324	4514
O43561	12
Q9Y265	13
Q9Y263	4
Q9Y262	1163
P15144	25328
P78504	944
Q08211	32
Q9Y512	343
Q5KU26	96
O75832	17
P78509	3123
Q8IX30	29
Q5TFE4	29
P09669	9
P09668	541
P08246	13
Q8TF64	5
Q6ZMJ2	184
P12104	11
P08237	136
P21589	162
P23083	52023
P21583	23
Q5EFE5	480803
P21741	103
P02671	573230
P08648	1111
Q9Y251	565
P02675	507381
O43827	66
Q96AE4	42
O95817	121
Q92945	113
P07949	65
Q6N095	421018
O95810	3727
P13591	36473
Q9H479	126
Q92542	27
Q99798	351
Q13148	4
P32754	1245
O43772	6
Q99972	789
P35237	376
Q02413	4013
P10153	2798
P10155	11
P52788	9
Q01469	954
P11215	150
P20340	448
P05413	336
Q6UWV6	62
Q6PCE3	20
P35573	11
Q9HAV0	802
Q9HAV7	200
Q9Y3C8	24
P62888	10
Q4KMG0	685
Q5SQ64	452
P43121	32284
A0N5G5	21311
Q96SB3	2
Q6PJF2	778267
Q6A163	59
P05067	887
Q15904	32
P02814	146
P98155	47
O43175	540
Q8N4A0	53
Q14435	21
O60716	8
P02818	40
Q9H074	6
O75306	7
Q16549	2
Q8NEU8	18
P05771	314
Q8TD46	151
P12830	995
Q13098	2
S6AWF0	63030
Q9BQS7	175
Q13093	4452
